MRE-,ACC+,PRED40+,N_estimators,criterion,Min_sample_leaves,Min_impurity_decrease,Max_depth
170.94,-23.93,0,120,squared_error,3,2,1
513.02,-13.31,0,140,squared_error,15,0.25,15
513.74,-13.3,0,170,poisson,18,3,1
102.25,-1.05,0,200,absolute_error,18,0.5,15
426.84,-10.66,0,190,poisson,4,6.5,17
506.82,-13.32,0,100,squared_error,18,7.5,19
505.23,-13.32,0,40,poisson,12,3,13
100.56,-0.27,0,90,absolute_error,12,5,15
0,0,88.88888888888889,10,absolute_error,11,5.25,7
0,0,88.88888888888889,70,absolute_error,7,5.25,2
224.01,-15.3,0,30,squared_error,4,6.75,7
165.18,-47.86,0,30,squared_error,3,5.25,5
504.44,-13.32,0,90,poisson,16,8,10
101.33,-0.64,0,150,absolute_error,7,4.25,12
102.5,-1.16,0,140,absolute_error,18,4.75,14
261.16,-4.19,0,160,squared_error,5,8,5
500.68,-13.33,0,40,squared_error,19,3.5,15
103.33,-25.44,0,120,absolute_error,4,7.25,3
528.59,-13.27,0,100,poisson,20,3,6
104.23,-1.88,0,130,absolute_error,17,8,14
101.25,-0.6,0,160,absolute_error,4,2.5,5
527.47,-13.28,0,160,squared_error,13,2.75,15
231.7,-19.61,11.11111111111111,100,poisson,3,4.5,11
529.93,-13.27,0,200,squared_error,12,0.75,16
543.36,-13.25,0,180,squared_error,13,1,12
494.7,-13.35,0,30,squared_error,9,9.75,6
299.6,-35.97,11.11111111111111,40,poisson,6,2.5,16
279.75,-27.83,11.11111111111111,140,squared_error,6,7,3
240.44,-20.99,11.11111111111111,60,poisson,2,6,12
101.25,-0.6,0,80,absolute_error,3,8.5,12
531.96,-13.27,0,160,squared_error,18,5.75,10
102.08,-0.98,0,120,absolute_error,19,2.5,17
101.11,-0.54,0,180,absolute_error,10,1.5,9
257.55,-27.47,0,140,squared_error,6,1.25,5
561.36,-13.22,0,150,squared_error,13,6.25,5
101.36,-0.66,0,110,absolute_error,12,4.75,17
102.69,-1.25,0,130,absolute_error,9,9.75,8
510.79,-13.31,0,190,poisson,11,7.25,4
101.25,-0.6,0,40,absolute_error,7,6.25,2
0,0,88.88888888888889,30,absolute_error,20,4.5,20
103.33,-1.52,0,30,absolute_error,13,9.5,13
508.35,-13.32,0,80,poisson,20,6.25,5
100.45,-0.22,0,110,absolute_error,10,4.5,15
548.18,-13.24,0,20,poisson,13,0,2
210.62,-18,0,40,squared_error,5,4.75,19
0,0,88.88888888888889,20,absolute_error,5,3,9
517.91,-13.3,0,100,squared_error,16,7.25,6
166.23,-32.83,0,80,squared_error,2,4.5,15
539.09,-13.25,0,10,squared_error,14,1.25,18
172.65,-20.39,0,50,squared_error,1,2,14
540.68,-13.25,0,60,squared_error,16,0,20
553.09,-13.23,0,150,poisson,20,1.75,5
531.49,-13.47,0,110,squared_error,9,1.5,4
566.36,-13.21,0,20,squared_error,9,8.25,18
0,0,88.88888888888889,10,absolute_error,5,7.5,18
554.6,-13.23,0,170,squared_error,20,9.25,13
102.27,-1.06,0,110,absolute_error,11,5.25,20
519.23,-13.29,0,130,poisson,15,9.25,11
396.67,-13.65,0,50,poisson,2,9.75,5
490,-13.36,0,10,squared_error,10,6.75,2
148.91,-42.52,0,30,squared_error,3,1.25,8
518.77,-13.29,0,170,squared_error,13,0,7
545.92,-13.24,0,170,poisson,8,3.5,15
522.12,-13.29,0,150,poisson,12,7.75,9
101,-91.08,0,150,absolute_error,4,1.25,2
0,0,88.88888888888889,90,absolute_error,18,5.5,5
369.99,-14.08,11.11111111111111,140,poisson,2,8.75,17
102,-0.94,0,50,absolute_error,15,0,11
384.78,-13.7,0,110,poisson,2,8.75,18
549.94,-13.24,0,160,poisson,12,8.5,3
176.42,-15.69,0,80,squared_error,4,2.5,13
102.5,-1.16,0,120,absolute_error,12,7.5,13
537.41,-13.26,0,130,poisson,15,9,15
0,0,88.88888888888889,30,absolute_error,10,4.75,8
534.24,-13.26,0,90,poisson,10,7.75,15
190.25,-26.87,0,130,squared_error,4,6,16
520.71,-13.29,0,70,poisson,12,4.5,15
540.68,-13.25,0,20,squared_error,13,3.75,10
199.89,-30.03,0,30,squared_error,4,2.5,14
250.04,-19.46,0,110,squared_error,6,1.25,11
164.5,-58.02,0,170,squared_error,1,3.5,13
553.85,-13.23,0,150,squared_error,10,8.5,18
179.48,-28.53,0,90,squared_error,3,6.75,9
102.5,-1.16,0,140,absolute_error,6,1.5,4
532.64,-13.27,0,200,poisson,6,9.25,2
523.06,-13.29,0,110,poisson,19,0.5,15
529.97,-13.27,0,140,poisson,15,6,20
518.78,-13.29,0,190,squared_error,17,7.25,15
100.5,-0.25,0,100,absolute_error,13,7,15
478.64,-13.38,0,70,poisson,15,4.25,3
103.33,-1.52,0,120,absolute_error,16,4.75,19
100.77,-0.38,0,130,absolute_error,14,9.75,10
503.98,-13.32,0,120,poisson,19,0.25,10
511.82,-13.31,0,150,squared_error,10,4.5,2
203.41,-26.82,0,130,poisson,4,2,7
0,0,88.88888888888889,30,absolute_error,20,0.25,9
165.9,-62.59,0,20,poisson,3,1,17
521.82,-13.29,0,30,squared_error,15,4,12
554.7,-13.23,0,60,poisson,15,5.25,17
253.42,-24.78,11.11111111111111,40,poisson,1,7,17
533.74,-13.26,0,180,poisson,8,4.25,20
100.83,-0.41,0,120,absolute_error,20,9.75,2
520.91,-16.76,0,140,poisson,8,1.25,9
0,0,88.88888888888889,50,absolute_error,20,4.25,2
581.26,-13.18,0,90,poisson,6,7.75,2
100.71,-0.35,0,70,absolute_error,18,7.25,4
545.83,-13.24,0,60,poisson,20,7.25,2
158.18,-32.4,0,20,squared_error,2,9.75,10
105,-2.17,0,120,absolute_error,11,7,5
254.99,-41.69,0,160,squared_error,6,1.75,13
513.48,-13.3,0,60,squared_error,19,7,14
101.5,-0.72,0,100,absolute_error,9,2.75,19
550.35,-13.23,0,130,poisson,20,6,19
503.6,-13.33,0,130,squared_error,19,9.25,19
576.55,-13.19,0,100,squared_error,13,4,18
169.53,-25.56,0,180,squared_error,4,3,3
508.03,-13.32,0,120,poisson,18,2.5,5
565.21,-13.21,0,170,squared_error,17,7,13
102.63,-1.22,0,190,absolute_error,19,6,5
159.28,-41.99,0,180,squared_error,2,8,9
100.83,-0.41,0,120,absolute_error,17,5.75,11
0,0,88.88888888888889,120,absolute_error,6,9.25,6
548.75,-13.24,0,200,squared_error,15,6.25,15
185,-17.42,0,140,squared_error,1,0,17
522.05,-13.29,0,100,poisson,16,8.5,10
534.7,-13.26,0,90,poisson,20,9.75,6
510.91,-13.31,0,60,poisson,11,8.25,10
275.7,-29.32,11.11111111111111,70,squared_error,6,9.75,13
456.75,-16.79,0,60,squared_error,8,6.75,19
101.67,-0.79,0,180,absolute_error,7,8.75,16
467.71,-18.12,0,90,squared_error,8,5.75,15
562.02,-13.22,0,90,squared_error,17,3.5,18
275.62,-14.01,11.11111111111111,200,poisson,2,7.5,17
524.85,-13.28,0,120,poisson,9,5.25,2
155.47,-62.03,0,190,squared_error,2,4.5,4
254,-22.87,11.11111111111111,100,absolute_error,1,0,8
0,0,88.88888888888889,10,absolute_error,6,4,2
103.57,-1.61,0,70,absolute_error,11,5,11
175.66,-0.33,11.11111111111111,70,squared_error,3,0.75,19
176.36,-30.6,0,140,squared_error,4,6.75,13
533.23,-13.59,0,190,squared_error,9,2.25,7
563.79,-13.21,0,150,squared_error,16,6.5,11
182.84,-19.2,0,120,squared_error,4,3,12
543.49,-13.25,0,160,squared_error,14,5.5,19
352.99,-15.1,11.11111111111111,120,poisson,4,5.5,15
511.07,-14.61,0,110,poisson,7,5.25,18
551.3,-13.23,0,70,squared_error,13,1.75,14
101.15,-67.07,0,130,absolute_error,6,0.75,9
505.58,-13.32,0,180,poisson,13,8.75,5
170.38,-34.33,0,160,squared_error,3,9.5,1
100.45,-0.22,0,110,absolute_error,4,9,3
598.48,-13.16,0,30,squared_error,12,5.5,5
160.67,-34.06,0,140,squared_error,2,4,2
493.12,-13.35,0,70,poisson,12,1.25,16
0,0,88.88888888888889,170,absolute_error,20,0.75,19
534.29,-13.26,0,90,squared_error,20,3.5,19
553.16,-13.48,0,90,poisson,5,7.5,10
100.63,-0.31,0,80,absolute_error,17,6.75,3
519.02,-13.29,0,120,poisson,14,4,10
522.28,-13.77,0,200,squared_error,9,5.5,12
182.83,10.84,0,20,squared_error,3,1.5,7
528.03,-13.28,0,120,squared_error,12,6.5,10
101.5,-0.72,0,200,absolute_error,16,1.25,3
580.91,-13.19,0,10,poisson,5,9,4
153.59,-48.02,0,60,squared_error,2,5.25,3
519.55,-13.29,0,170,squared_error,12,0.25,17
101.5,-0.72,0,200,absolute_error,6,5,3
540.67,-13.25,0,170,squared_error,13,2.75,9
100.28,-0.14,0,180,absolute_error,1,9.25,5
512.81,-13.72,0,140,squared_error,9,1.25,6
117.78,-7.65,0,180,absolute_error,5,0.25,14
101.15,-0.56,0,130,absolute_error,8,1.5,6
542.82,-13.25,0,50,poisson,19,7.5,5
508.36,-13.32,0,100,squared_error,12,1.25,11
536.64,-13.26,0,50,squared_error,13,9.75,17
209.17,-12.77,0,70,poisson,1,5.75,10
525.32,-13.28,0,170,poisson,8,8.25,9
102.69,-1.25,0,130,absolute_error,15,4.5,1
509.41,-13.31,0,100,poisson,20,5.5,14
454.82,-13.45,0,50,poisson,5,7.75,6
0,0,88.88888888888889,10,absolute_error,18,9.5,4
504.55,-13.32,0,10,poisson,15,6.25,10
110,-3.85,0,20,absolute_error,5,8.5,19
545,-13.24,0,10,poisson,15,10,12
103,-1.38,0,100,absolute_error,19,5.75,18
549.09,-13.24,0,60,poisson,18,10,8
535.58,-13.26,0,70,squared_error,10,1,10
101.43,-0.68,0,70,absolute_error,17,2,17
382.92,-13.71,0,140,poisson,2,9.5,3
101.07,-0.52,0,140,absolute_error,5,7.25,15
579.47,-13.19,0,60,poisson,14,8.25,12
100.36,-0.18,0,140,absolute_error,2,8.5,4
101.67,-0.79,0,120,absolute_error,18,3.25,11
163.88,-31.55,0,140,poisson,2,1.25,9
481.71,-13.38,0,140,squared_error,9,1.75,13
508.23,-13.32,0,190,squared_error,13,8.75,4
476.89,-13.39,0,60,poisson,20,1.75,17
0,0,88.88888888888889,160,absolute_error,3,2.25,16
519,-13.29,0,50,squared_error,20,0.75,19
525.63,-13.28,0,180,squared_error,13,5.75,4
558.45,-13.22,0,170,poisson,18,8.5,11
401.97,-13.63,0,200,poisson,1,9.75,13
523.18,-13.28,0,90,squared_error,13,9.5,20
100.83,-0.41,0,60,absolute_error,12,8.75,3
448.18,-13.47,0,10,poisson,10,6.5,11
274.73,-18.47,11.11111111111111,40,squared_error,6,7.5,1
516.82,-13.3,0,10,squared_error,17,6,5
100,-57.81,44.44444444444444,160,absolute_error,5,5,2
0,0,88.88888888888889,20,absolute_error,20,9.5,13
175.15,-34.35,0,10,squared_error,3,5.25,1
544.75,-13.24,0,110,squared_error,16,2.25,16
516.59,-13.3,0,100,poisson,10,3,15
155.97,24.33,11.11111111111111,90,poisson,2,0,12
102.78,-1.28,0,180,absolute_error,19,2,3
0,0,88.88888888888889,20,absolute_error,4,3.5,18
719.55,-13.03,0,10,poisson,14,8.25,15
519.27,-13.29,0,180,poisson,13,2.5,18
100.91,-0.44,0,110,absolute_error,20,10,18
0,0,88.88888888888889,10,absolute_error,14,9,14
100.77,-0.38,0,130,absolute_error,8,1.25,1
519.39,-13.29,0,90,squared_error,20,1,7
517.77,-13.84,0,200,squared_error,9,8.5,14
100.56,-0.27,0,180,absolute_error,3,1.25,4
0,0,88.88888888888889,150,absolute_error,7,9,13
220.7,-35.55,11.11111111111111,10,squared_error,5,9,11
315.1,-17.43,11.11111111111111,70,squared_error,6,9.25,18
205.66,-31.91,0,170,poisson,3,2.5,3
162.36,-41.99,0,80,squared_error,2,4.5,1
566.67,-13.21,0,30,squared_error,18,0.75,11
154.95,-51.33,0,90,poisson,2,1.75,18
212.32,-4.13,0,20,poisson,4,1.5,17
476.55,-13.39,0,50,squared_error,9,0.75,20
505.11,-13.32,0,160,squared_error,20,4.25,15
521.94,-13.29,0,110,poisson,20,2.25,4
101.25,-0.6,0,40,absolute_error,7,7,18
164.64,-64.58,0,170,poisson,1,3,16
547.65,-13.24,0,60,squared_error,19,7.5,15
172.16,-4.83,0,130,squared_error,4,0.25,5
101.75,-0.83,0,200,absolute_error,3,6.5,9
0,0,88.88888888888889,50,absolute_error,1,9.75,13
402.81,-14.2,0,60,poisson,4,6.5,1
103.85,-1.72,0,130,absolute_error,16,5.25,19
170.38,-26.92,0,120,squared_error,4,5.5,8
378.57,-14.15,11.11111111111111,180,poisson,3,8,7
160.71,-46.28,0,200,squared_error,2,5.75,3
516.07,-13.3,0,140,squared_error,17,6.5,2
526,-13.28,0,150,squared_error,18,7.75,1
101.11,-0.54,0,90,absolute_error,19,4,8
507.54,-13.32,0,120,squared_error,20,9.75,2
542.67,-13.25,0,150,poisson,14,8.75,3
101.67,-0.79,0,120,absolute_error,17,8.75,2
476.36,-13.39,0,20,poisson,17,2.75,7
100.83,-0.41,0,120,absolute_error,14,3.5,4
592.27,-13.17,0,20,poisson,16,9.25,20
520,-13.29,0,40,squared_error,9,2.5,20
529.82,-13.27,0,50,squared_error,18,0.5,8
101,-0.49,0,150,absolute_error,17,7.25,15
0,0,88.88888888888889,10,absolute_error,12,7.5,8
457.74,-13.92,0,150,poisson,6,5,7
473.64,-13.65,0,120,poisson,4,8.25,1
100.71,-0.35,0,140,absolute_error,20,0,12
496.45,-13.34,0,50,poisson,15,4.25,5
285.33,-6.66,11.11111111111111,60,poisson,5,2.25,5
565.05,-13.21,0,100,squared_error,14,4.75,16
105,-2.17,0,150,absolute_error,15,4.5,2
101.32,-0.63,0,190,absolute_error,17,5.25,4
101.05,-0.51,0,190,absolute_error,6,5.5,11
484.32,-13.37,0,40,poisson,19,6,12
522.56,-13.29,0,80,poisson,17,9,15
100.71,-0.35,0,140,absolute_error,11,7,9
100.71,-0.35,0,70,absolute_error,18,7.5,12
0,0,88.88888888888889,110,absolute_error,2,6.75,7
502.89,-13.33,0,110,squared_error,9,4.75,6
523.93,-13.94,0,150,poisson,9,3.25,16
484.55,-13.37,0,90,poisson,13,9.25,3
0,0,88.88888888888889,20,absolute_error,16,10,4
102.08,-0.98,0,120,absolute_error,16,9.5,19
420.54,-13.56,0,170,poisson,3,8.25,15
101.67,-0.79,0,30,absolute_error,14,0.75,20
492.22,-18.31,0,110,squared_error,8,8,14
510.17,-13.31,0,110,poisson,9,3.5,20
515.63,-13.3,0,130,squared_error,13,0,6
532.22,-13.27,0,170,poisson,8,7.5,16
541.59,-13.25,0,160,squared_error,11,6.75,19
101.92,-0.91,0,130,absolute_error,6,6.75,7
224.91,1.72,0,100,poisson,5,1.75,3
479.83,-13.38,0,80,poisson,14,2.75,11
498.47,-13.34,0,110,squared_error,9,4.25,18
511.45,-13.31,0,160,squared_error,14,6.75,15
508.99,-13.31,0,130,squared_error,12,1.5,8
451.97,-19.62,0,180,squared_error,8,1.5,20
101.33,-0.64,0,150,absolute_error,18,8.5,19
0,0,88.88888888888889,20,absolute_error,18,4,8
503.92,-13.32,0,80,poisson,10,0.5,19
537.56,-13.26,0,80,poisson,7,9.75,13
101,-0.49,0,200,absolute_error,17,8,20
537.59,-13.26,0,170,poisson,11,7.75,16
541.48,-13.25,0,160,poisson,7,7.75,6
482.15,-16.3,0,190,squared_error,8,4.25,4
0,0,88.88888888888889,40,absolute_error,20,8.5,12
100.75,-0.37,0,200,absolute_error,13,8.25,14
572.17,-13.2,0,130,poisson,13,7.25,11
510.64,-13.31,0,150,squared_error,20,4.75,13
589.77,-13.17,0,40,squared_error,13,5.5,19
515.4,-13.3,0,80,squared_error,12,8.5,15
483.58,-19.72,0,20,poisson,5,7,11
0,0,88.88888888888889,160,absolute_error,18,8.5,4
538.58,-13.26,0,150,squared_error,14,2.75,3
0,0,88.88888888888889,80,absolute_error,6,1.25,6
522.46,-13.29,0,170,squared_error,14,4,18
157.88,-26.95,0,170,squared_error,3,3.5,15
562.78,-13.21,0,170,poisson,17,9,17
102.5,-1.16,0,120,absolute_error,10,1,11
526.85,-13.28,0,130,poisson,9,2.25,4
102.22,-1.04,0,180,absolute_error,12,2.5,1
536.49,-13.26,0,70,poisson,9,2.25,18
100.77,-0.38,0,130,absolute_error,8,5,5
348.02,-13.9,11.11111111111111,40,poisson,4,6,14
470,-13.41,0,20,poisson,11,2,5
102.5,-1.16,0,180,absolute_error,14,1.25,5
542.91,-13.25,0,50,poisson,16,1,17
0,0,88.88888888888889,80,absolute_error,8,0.5,20
543.52,-13.25,0,40,squared_error,9,0.25,4
276.3,-31.53,0,30,squared_error,6,5.75,5
559.2,-13.22,0,160,squared_error,13,2,7
373.29,-20.68,11.11111111111111,190,poisson,7,1.75,15
102.35,-31.18,11.11111111111111,170,absolute_error,6,0,1
517.03,-13.3,0,130,poisson,13,4,17
434.14,-21.95,0,20,squared_error,8,0,17
514.91,-13.3,0,160,poisson,14,3,17
531.56,-13.27,0,70,squared_error,17,8,19
441.5,-19.44,0,150,squared_error,8,2.25,1
526.26,-13.28,0,90,poisson,11,10,12
165.69,-54.29,0,90,poisson,2,1.25,14
264.5,-9.91,11.11111111111111,30,squared_error,5,9.75,10
574.73,-13.19,0,120,poisson,18,0.25,1
0,0,88.88888888888889,10,absolute_error,11,0.5,16
538.42,-13.26,0,150,poisson,10,4,9
101.67,-0.79,0,180,absolute_error,4,10,9
249.35,-16.23,11.11111111111111,150,poisson,4,3.5,7
100.56,-0.27,0,90,absolute_error,17,8.75,4
492.23,-13.35,0,110,poisson,7,8.25,13
102.5,-1.16,0,140,absolute_error,4,8.75,7
101,-0.49,0,150,absolute_error,18,3.25,2
575.91,-13.19,0,10,poisson,12,8.5,19
101.05,-0.51,0,190,absolute_error,16,4.75,14
494.03,-13.35,0,80,poisson,18,6,1
102.73,-1.26,0,110,absolute_error,6,3.75,17
101.05,-0.51,0,190,absolute_error,7,9.25,14
530.98,-13.27,0,200,poisson,4,10,11
161.43,-37.24,0,200,squared_error,3,6.25,2
239.56,-10.76,0,170,squared_error,5,7.25,16
101.67,-0.79,0,150,absolute_error,12,3,1
532.3,-13.27,0,160,poisson,15,2.25,9
103.12,-1.43,0,80,absolute_error,15,5.5,3
227.44,-51.17,0,160,squared_error,6,1.25,5
168.21,-20.4,0,180,squared_error,3,2,16
496.95,-13.54,0,100,squared_error,9,5.75,14
101.67,-0.79,0,30,absolute_error,4,6,17
525.23,-13.28,0,80,poisson,10,3.25,3
102.5,-1.16,0,20,absolute_error,16,9,7
0,0,88.88888888888889,30,absolute_error,4,6.5,11
0,-56.35,66.66666666666666,120,absolute_error,1,2.75,9
516.86,-13.3,0,100,poisson,9,8.75,8
114.17,-16.11,0,120,absolute_error,5,0,14
470,-13.41,0,10,poisson,7,8.25,4
514.32,-13.3,0,20,squared_error,13,3,16
100.88,-0.43,0,170,absolute_error,16,7.25,6
516.94,-13.3,0,190,squared_error,19,3.25,20
161.16,-14.11,0,140,squared_error,2,9,5
103.46,-1.57,0,130,absolute_error,19,9,1
535.29,-13.26,0,110,poisson,9,4,9
533.73,-13.26,0,200,squared_error,10,6,9
517.35,-13.3,0,60,poisson,13,9.25,3
493.64,-13.35,0,60,poisson,15,2.75,17
514.52,-13.3,0,180,squared_error,18,7.25,8
0,0,88.88888888888889,30,absolute_error,15,7.25,9
0,0,88.88888888888889,30,absolute_error,13,9,6
531.7,-13.27,0,160,squared_error,10,1.75,19
554.9,-13.23,0,190,squared_error,12,9,15
102,-0.94,0,200,absolute_error,15,7,16
547.73,-13.24,0,90,poisson,20,1.5,12
514.62,-13.3,0,180,squared_error,9,4.5,3
100.56,-0.27,0,90,absolute_error,11,2.5,8
437.29,-19.22,0,50,poisson,6,4.75,8
572.27,-13.2,0,30,squared_error,9,8.75,5
100.94,-0.46,0,160,absolute_error,7,5.5,19
102.27,-1.06,0,110,absolute_error,12,7,18
560.97,-13.22,0,140,squared_error,18,0.25,17
102.5,-1.16,0,60,absolute_error,7,10,6
560.27,-17.64,0,10,squared_error,8,7.5,2
207.25,-22.5,0,180,poisson,3,3,17
579.21,-13.19,0,190,squared_error,19,4.5,1
521.19,-13.29,0,130,poisson,14,5,16
106.25,-2.63,0,40,absolute_error,12,3,13
598.33,-13.16,0,90,poisson,6,8,16
0,-19.93,66.66666666666666,130,absolute_error,2,3,1
222.12,-8.94,0,120,squared_error,5,7.75,4
547.13,-13.24,0,130,squared_error,12,2,15
512.22,-14.59,0,60,poisson,9,0.75,19
491.89,-18.77,0,140,squared_error,8,4,11
101.67,-292.13,0,30,absolute_error,6,1.25,5
0,0,88.88888888888889,130,absolute_error,9,7.75,20
140.74,-9.17,0,10,squared_error,4,4.5,17
100.56,-0.27,0,90,absolute_error,3,6.5,1
546.36,-13.24,0,10,poisson,14,5.75,4
100.71,-0.35,0,70,absolute_error,5,6.75,16
0,0,88.88888888888889,10,absolute_error,11,5.5,9
184.01,-27.79,0,130,squared_error,5,0,14
289.94,-13.32,0,180,poisson,6,0,1
158.51,-66.06,0,70,squared_error,1,4.25,4
548.15,-13.24,0,150,poisson,20,10,7
0,0,88.88888888888889,30,absolute_error,20,5.75,6
160.92,-28.25,0,50,poisson,1,2.25,3
518.22,-13.29,0,130,squared_error,10,3.25,9
540.22,-13.25,0,190,squared_error,18,6,14
103.33,-1.52,0,60,absolute_error,6,3.25,13
103.18,-1.45,0,110,absolute_error,17,9.75,17
454.96,-19.64,0,40,squared_error,8,0.75,5
506.1,-13.32,0,70,squared_error,9,4.25,14
197.97,-17.92,0,50,poisson,5,0.75,16
630,-13.12,0,10,poisson,18,10,18
0,0,88.88888888888889,30,absolute_error,9,3.75,10
553.79,-13.62,0,150,squared_error,9,8.25,18
277.95,-14.89,11.11111111111111,190,poisson,4,4.25,6
551.67,-13.23,0,30,squared_error,12,7.75,9
100.79,-0.39,0,190,absolute_error,14,4.5,17
160.2,-66.25,0,140,squared_error,1,4.5,17
101,-0.49,0,50,absolute_error,3,6.25,17
176.95,-5.73,0,20,squared_error,5,7,8
219.27,-25.68,0,40,squared_error,5,9.25,7
163.67,-50.12,0,60,squared_error,1,4,20
101.43,-0.68,0,140,absolute_error,6,7,14
508.26,-13.32,0,60,poisson,5,9.5,18
180.33,-15.42,0,170,poisson,3,2.5,20
165.19,1.9,11.11111111111111,90,squared_error,1,0.75,19
504.36,-13.32,0,50,squared_error,10,7.75,9
578.92,-13.19,0,130,poisson,11,0,16
288.5,-14.07,0,180,poisson,6,1.25,9
501.52,-13.33,0,30,squared_error,19,6.25,8
213.43,-77.9,0,100,squared_error,6,1.5,9
559.75,-13.22,0,200,squared_error,10,4.75,5
513.79,-13.3,0,120,poisson,12,2,7
101,-0.49,0,150,absolute_error,14,4.75,6
0,-25.4,66.66666666666666,100,absolute_error,3,1.25,3
102.35,-1.1,0,170,absolute_error,15,8.75,14
103.57,-1.61,0,70,absolute_error,17,4.25,9
101.25,-0.6,0,40,absolute_error,13,6.5,13
0,-13.93,66.66666666666666,190,absolute_error,1,4.5,5
474.46,-16.81,0,180,squared_error,8,2.75,8
0,0,88.88888888888889,10,absolute_error,11,0,20
517.01,-13.3,0,70,squared_error,16,0,18
193.63,-83.48,0,40,squared_error,5,1.75,7
540,-13.25,0,90,poisson,9,9.75,17
105,-2.17,0,80,absolute_error,18,6.5,5
100.56,-0.27,0,90,absolute_error,15,1.75,19
529.41,-13.27,0,170,squared_error,10,4.25,18
161.85,-13.74,0,50,squared_error,4,2,18
102.11,-0.99,0,190,absolute_error,11,6.5,16
101.58,-0.75,0,190,absolute_error,15,0.5,20
160.43,-22.7,0,20,poisson,3,0.5,5
101.82,-0.86,0,110,absolute_error,9,2,2
101.82,-0.86,0,110,absolute_error,1,6,15
569.27,-13.2,0,50,squared_error,20,7.5,2
101.43,-0.68,0,140,absolute_error,1,6.75,16
551.97,-13.23,0,60,poisson,14,8.5,5
104,-1.79,0,100,absolute_error,15,5,11
558.7,-13.22,0,70,poisson,15,5.25,6
562.7,-13.21,0,180,poisson,16,9.25,5
348.11,-25.13,11.11111111111111,180,squared_error,7,10,10
503.38,-13.33,0,180,poisson,15,0.75,18
517.87,-13.3,0,160,poisson,14,0.5,3
100.25,-0.12,0,200,absolute_error,1,10,15
131.58,2.48,0,190,absolute_error,3,0,3
595,-13.16,0,30,poisson,17,6.25,8
0,0,88.88888888888889,150,absolute_error,8,8.5,8
607.8,-13.15,0,60,squared_error,15,2,4
0,0,88.88888888888889,10,absolute_error,16,3.25,9
506.4,-13.32,0,110,squared_error,20,7,7
0,0,88.88888888888889,30,absolute_error,3,3.75,12
101.18,-0.57,0,170,absolute_error,10,5.5,12
