MRE-,ACC+,PRED40+,N_estimators,criterion,Min_sample_leaves,Min_impurity_decrease,Max_depth
0,0,93.33333333,70,absolute_error,18,7.25,4
116.26,-4.12,0,60,poisson,20,7.25,2
114.86,-3.93,0,20,squared_error,2,9.75,10
0,0,93.33333333,120,absolute_error,11,7,5
116.3,-4.12,0,160,squared_error,6,1.75,13
115.18,-3.97,0,60,squared_error,19,7,14
0,0,93.33333333,100,absolute_error,9,2.75,19
116.59,-4.16,0,130,poisson,20,6,19
116.34,-4.13,0,130,squared_error,19,9.25,19
117.32,-4.25,0,100,squared_error,13,4,18
116.82,-4.19,0,180,squared_error,4,3,3
115.16,-3.97,0,120,poisson,18,2.5,5
115.61,-4.03,0,170,squared_error,17,7,13
0,0,93.33333333,190,absolute_error,19,6,5
117.69,-4.29,0,180,squared_error,2,8,9
0,0,93.33333333,120,absolute_error,17,5.75,11
0,0,93.33333333,120,absolute_error,6,9.25,6
116.45,-4.14,0,200,squared_error,15,6.25,15
0,-1.91,60,140,squared_error,1,0,17
117.22,-4.23,0,100,poisson,16,8.5,10
117.27,-4.24,0,90,poisson,20,9.75,6
115.45,-4.01,0,60,poisson,11,8.25,10
115.95,-4.07,0,70,squared_error,6,9.75,13
115.68,-4.04,0,60,squared_error,8,6.75,19
0,0,93.33333333,180,absolute_error,7,8.75,16
117.54,-4.27,0,90,squared_error,8,5.75,15
117.93,-4.32,0,90,squared_error,17,3.5,18
117.28,-4.24,0,200,poisson,2,7.5,17
116.24,-4.11,0,120,poisson,9,5.25,2
115.39,-4,0,190,squared_error,2,4.5,4
0,-2.27,60,100,absolute_error,1,0,8
0,0,93.33333333,10,absolute_error,6,4,2
0,0,93.33333333,70,absolute_error,11,5,11
115.83,-4.06,0,70,squared_error,3,0.75,19
116.45,-4.14,0,140,squared_error,4,6.75,13
116.73,-4.17,0,190,squared_error,9,2.25,7
115.84,-4.06,0,150,squared_error,16,6.5,11
116.42,-4.14,0,120,squared_error,4,3,12
117.06,-4.22,0,160,squared_error,14,5.5,19
114.17,-3.83,0,120,poisson,4,5.5,15
116.9,-4.2,0,110,poisson,7,5.25,18
116.37,-4.13,0,70,squared_error,13,1.75,14
0,0,93.33333333,130,absolute_error,6,0.75,9
115.48,-4.01,0,180,poisson,13,8.75,5
115.83,-4.06,0,160,squared_error,3,9.5,1
0,0,93.33333333,110,absolute_error,4,9,3
116.04,-4.09,0,30,squared_error,12,5.5,5
115.71,-4.04,0,140,squared_error,2,4,2
119.31,-4.47,0,70,poisson,12,1.25,16
0,0,93.33333333,170,absolute_error,20,0.75,19
118.77,-4.41,0,90,squared_error,20,3.5,19
117.57,-4.28,0,90,poisson,5,7.5,10
0,0,93.33333333,80,absolute_error,17,6.75,3
115.95,-4.07,0,120,poisson,14,4,10
116.96,-4.2,0,200,squared_error,9,5.5,12
116.89,-4.19,0,20,squared_error,3,1.5,7
115.72,-4.04,0,120,squared_error,12,6.5,10
0,0,93.33333333,200,absolute_error,16,1.25,3
112.7,-3.6,0,10,poisson,5,9,4
115.14,-3.97,0,60,squared_error,2,5.25,3
115.77,-4.05,0,170,squared_error,12,0.25,17
0,0,93.33333333,200,absolute_error,6,5,3
116.07,-4.09,0,170,squared_error,13,2.75,9
0,0,93.33333333,180,absolute_error,1,9.25,5
114.4,-3.86,0,140,squared_error,9,1.25,6
0,0,93.33333333,180,absolute_error,5,0.25,14
0,0,93.33333333,130,absolute_error,8,1.5,6
119.3,-4.47,0,50,poisson,19,7.5,5
118.22,-4.35,0,100,squared_error,12,1.25,11
116.27,-4.12,0,50,squared_error,13,9.75,17
116.83,-4.19,0,70,poisson,1,5.75,10
116.18,-4.11,0,170,poisson,8,8.25,9
0,0,93.33333333,130,absolute_error,15,4.5,1
116.7,-4.17,0,100,poisson,20,5.5,14
114.97,-3.94,0,50,poisson,5,7.75,6
0,0,93.33333333,10,absolute_error,18,9.5,4
113.51,-3.73,0,10,poisson,15,6.25,10
0,0,93.33333333,20,absolute_error,5,8.5,19
112.7,-3.6,0,10,poisson,15,10,12
0,0,93.33333333,100,absolute_error,19,5.75,18
116.85,-4.19,0,60,poisson,18,10,8
119.11,-4.45,0,70,squared_error,10,1,10
0,0,93.33333333,70,absolute_error,17,2,17
117.7,-4.29,0,140,poisson,2,9.5,3
0,0,93.33333333,140,absolute_error,5,7.25,15
116.49,-4.14,0,60,poisson,14,8.25,12
0,0,93.33333333,140,absolute_error,2,8.5,4
0,0,93.33333333,120,absolute_error,18,3.25,11
115.12,-3.96,0,140,poisson,2,1.25,9
114.9,-3.93,0,140,squared_error,9,1.75,13
116.06,-4.09,0,190,squared_error,13,8.75,4
113.87,-3.79,0,60,poisson,20,1.75,17
0,0,93.33333333,160,absolute_error,3,2.25,16
112.97,-3.65,0,50,squared_error,20,0.75,19
117.48,-4.27,0,180,squared_error,13,5.75,4
115.28,-3.99,0,170,poisson,18,8.5,11
116.14,-4.1,0,200,poisson,1,9.75,13
117.03,-4.21,0,90,squared_error,13,9.5,20
0,0,93.33333333,60,absolute_error,12,8.75,3
125.68,-5.05,0,10,poisson,10,6.5,11
114.8,-3.92,0,40,squared_error,6,7.5,1
118.11,-4.34,0,10,squared_error,17,6,5
0,0,93.33333333,160,absolute_error,5,5,2
0,0,93.33333333,20,absolute_error,20,9.5,13
119.46,-4.49,0,10,squared_error,3,5.25,1
115.45,-4.01,0,110,squared_error,16,2.25,16
114.7,-3.91,0,100,poisson,10,3,15
107.12,-2.67,0,90,poisson,2,0,12
0,0,93.33333333,180,absolute_error,19,2,3
0,0,93.33333333,20,absolute_error,4,3.5,18
122.7,-4.81,0,10,poisson,14,8.25,15
116.23,-4.11,0,180,poisson,13,2.5,18
0,0,93.33333333,110,absolute_error,20,10,18
0,0,93.33333333,10,absolute_error,14,9,14
0,0,93.33333333,130,absolute_error,8,1.25,1
117.72,-4.29,0,90,squared_error,20,1,7
117.49,-4.27,0,200,squared_error,9,8.5,14
0,0,93.33333333,180,absolute_error,3,1.25,4
0,0,93.33333333,150,absolute_error,7,9,13
115.68,-4.04,0,10,squared_error,5,9,11
116.06,-4.09,0,70,squared_error,6,9.25,18
114.71,-3.91,0,170,poisson,3,2.5,3
116.82,-4.19,0,80,squared_error,2,4.5,1
116.49,-4.14,0,30,squared_error,18,0.75,11
115.71,-4.04,0,90,poisson,2,1.75,18
113.65,-3.75,0,20,poisson,4,1.5,17
114.27,-3.84,0,50,squared_error,9,0.75,20
116.1,-4.09,0,160,squared_error,20,4.25,15
116.29,-4.12,0,110,poisson,20,2.25,4
0,0,93.33333333,40,absolute_error,7,7,18
117.12,-4.22,0,170,poisson,1,3,16
114.59,-3.89,0,60,squared_error,19,7.5,15
112.65,-9.9,0,130,squared_error,4,0.25,5
0,0,93.33333333,200,absolute_error,3,6.5,9
0,0,93.33333333,50,absolute_error,1,9.75,13
119.64,-4.51,0,60,poisson,4,6.5,1
0,0,93.33333333,130,absolute_error,16,5.25,19
115.83,-4.06,0,120,squared_error,4,5.5,8
116.25,-4.11,0,180,poisson,3,8,7
117.65,-4.29,0,200,squared_error,2,5.75,3
116.7,-4.17,0,140,squared_error,17,6.5,2
115.53,-4.02,0,150,squared_error,18,7.75,1
0,0,93.33333333,90,absolute_error,19,4,8
114.66,-3.9,0,120,squared_error,20,9.75,2
117.3,-4.24,0,150,poisson,14,8.75,3
0,0,93.33333333,120,absolute_error,17,8.75,2
117.84,-4.31,0,20,poisson,17,2.75,7
0,0,93.33333333,120,absolute_error,14,3.5,4
111.76,-3.45,0,20,poisson,16,9.25,20
115.27,-3.98,0,40,squared_error,9,2.5,20
115.46,-4.01,0,50,squared_error,18,0.5,8
0,0,93.33333333,150,absolute_error,17,7.25,15
0,0,93.33333333,10,absolute_error,12,7.5,8
116.88,-4.19,0,150,poisson,6,5,7
116.1,-4.1,0,120,poisson,4,8.25,1
0,0,93.33333333,140,absolute_error,20,0,12
117.03,-4.21,0,50,poisson,15,4.25,5
119.37,-4.48,0,60,poisson,5,2.25,5
116.35,-4.13,0,100,squared_error,14,4.75,16
0,0,93.33333333,150,absolute_error,15,4.5,2
0,0,93.33333333,190,absolute_error,17,5.25,4
0,0,93.33333333,190,absolute_error,6,5.5,11
114.26,-3.84,0,40,poisson,19,6,12
118.14,-4.34,0,80,poisson,17,9,15
0,0,93.33333333,140,absolute_error,11,7,9
0,0,93.33333333,70,absolute_error,18,7.5,12
0,0,93.33333333,110,absolute_error,2,6.75,7
117.1,-4.22,0,110,squared_error,9,4.75,6
117.03,-4.21,0,150,poisson,9,3.25,16
115.68,-4.04,0,90,poisson,13,9.25,3
0,0,93.33333333,20,absolute_error,16,10,4
0,0,93.33333333,120,absolute_error,16,9.5,19
114.85,-3.93,0,170,poisson,3,8.25,15
0,0,93.33333333,30,absolute_error,14,0.75,20
116.31,-4.12,0,110,squared_error,8,8,14
114.86,-3.93,0,110,poisson,9,3.5,20
115.85,-3.86,0,130,squared_error,13,0,6
118.11,-4.34,0,170,poisson,8,7.5,16
116.15,-4.1,0,160,squared_error,11,6.75,19
0,0,93.33333333,130,absolute_error,6,6.75,7
117.51,-4.27,0,100,poisson,5,1.75,3
117.3,-4.24,0,80,poisson,14,2.75,11
117.47,-4.26,0,110,squared_error,9,4.25,18
115.61,-4.03,0,160,squared_error,14,6.75,15
116.49,-4.14,0,130,squared_error,12,1.5,8
116.77,-4.18,0,180,squared_error,8,1.5,20
0,0,93.33333333,150,absolute_error,18,8.5,19
0,0,93.33333333,20,absolute_error,18,4,8
114.22,-3.84,0,80,poisson,10,0.5,19
115.51,-4.02,0,80,poisson,7,9.75,13
0,0,93.33333333,200,absolute_error,17,8,20
116.3,-4.12,0,170,poisson,11,7.75,16
114.83,-3.92,0,160,poisson,7,7.75,6
115.16,-3.97,0,190,squared_error,8,4.25,4
0,0,93.33333333,40,absolute_error,20,8.5,12
0,0,93.33333333,200,absolute_error,13,8.25,14
115.16,-3.97,0,130,poisson,13,7.25,11
115.66,-4.04,0,150,squared_error,20,4.75,13
113.18,-3.68,0,40,squared_error,13,5.5,19
115.51,-4.02,0,80,squared_error,12,8.5,15
114.59,-3.89,0,20,poisson,5,7,11
0,0,93.33333333,160,absolute_error,18,8.5,4
118.23,-4.35,0,150,squared_error,14,2.75,3
0,0,93.33333333,80,absolute_error,6,1.25,6
116.69,-4.17,0,170,squared_error,14,4,18
115.25,-3.98,0,170,squared_error,3,3.5,15
116.17,-4.1,0,170,poisson,17,9,17
0,0,93.33333333,120,absolute_error,10,1,11
117.15,-4.23,0,130,poisson,9,2.25,4
0,0,93.33333333,180,absolute_error,12,2.5,1
116.72,-4.17,0,70,poisson,9,2.25,18
0,0,93.33333333,130,absolute_error,8,5,5
114.12,-3.82,0,40,poisson,4,6,14
117.7,-4.29,0,20,poisson,11,2,5
0,0,93.33333333,180,absolute_error,14,1.25,5
116.38,-4.13,0,50,poisson,16,1,17
0,0,93.33333333,80,absolute_error,8,0.5,20
114.66,-3.9,0,40,squared_error,9,0.25,4
117.84,-4.31,0,30,squared_error,6,5.75,5
116.44,-4.14,0,160,squared_error,13,2,7
116.17,-4.1,0,190,poisson,7,1.75,15
0,-0.29,86.66666667,170,absolute_error,6,0,1
115.43,-4.01,0,130,poisson,13,4,17
104.87,0.04,0,20,squared_error,8,0,17
116.01,-4.08,0,160,poisson,14,3,17
116.1,-4.09,0,70,squared_error,17,8,19
116,-4.08,0,150,squared_error,8,2.25,1
115.32,-3.99,0,90,poisson,11,10,12
116.4,-4.13,0,90,poisson,2,1.25,14
116.49,-4.14,0,30,squared_error,5,9.75,10
116.17,-4.1,0,120,poisson,18,0.25,1
0,0,93.33333333,10,absolute_error,11,0.5,16
116.81,-4.18,0,150,poisson,10,4,9
0,0,93.33333333,180,absolute_error,4,10,9
117.05,-4.21,0,150,poisson,4,3.5,7
0,0,93.33333333,90,absolute_error,17,8.75,4
117.15,-4.23,0,110,poisson,7,8.25,13
0,0,93.33333333,140,absolute_error,4,8.75,7
0,0,93.33333333,150,absolute_error,18,3.25,2
112.43,-3.56,0,10,poisson,12,8.5,19
0,0,93.33333333,190,absolute_error,16,4.75,14
113.99,-3.8,0,80,poisson,18,6,1
0,0,93.33333333,110,absolute_error,6,3.75,17
0,0,93.33333333,190,absolute_error,7,9.25,14
116.43,-4.14,0,200,poisson,4,10,11
116.18,-4.1,0,200,squared_error,3,6.25,2
116.14,-4.1,0,170,squared_error,5,7.25,16
0,0,93.33333333,150,absolute_error,12,3,1
115.84,-4.06,0,160,poisson,15,2.25,9
0,0,93.33333333,80,absolute_error,15,5.5,3
116.1,-4.09,0,160,squared_error,6,1.25,5
117.19,-4.23,0,180,squared_error,3,2,16
115.76,-4.05,0,100,squared_error,9,5.75,14
0,0,93.33333333,30,absolute_error,4,6,17
113.55,-3.74,0,80,poisson,10,3.25,3
0,0,93.33333333,20,absolute_error,16,9,7
0,0,93.33333333,30,absolute_error,4,6.5,11
0,0,93.33333333,120,absolute_error,1,2.75,9
116.51,-4.15,0,100,poisson,9,8.75,8
0,0,93.33333333,120,absolute_error,5,0,14
112.16,-3.52,0,10,poisson,7,8.25,4
115.95,-4.07,0,20,squared_error,13,3,16
0,0,93.33333333,170,absolute_error,16,7.25,6
115.35,-4,0,190,squared_error,19,3.25,20
116.08,-4.09,0,140,squared_error,2,9,5
0,0,93.33333333,130,absolute_error,19,9,1
117.1,-4.22,0,110,poisson,9,4,9
117.01,-4.21,0,200,squared_error,10,6,9
114.41,-3.86,0,60,poisson,13,9.25,3
113.74,-3.77,0,60,poisson,15,2.75,17
116.71,-4.17,0,180,squared_error,18,7.25,8
0,0,93.33333333,30,absolute_error,15,7.25,9
0,0,93.33333333,30,absolute_error,13,9,6
116.62,-4.16,0,160,squared_error,10,1.75,19
117.34,-4.25,0,190,squared_error,12,9,15
0,0,93.33333333,200,absolute_error,15,7,16
118.62,-4.4,0,90,poisson,20,1.5,12
116.71,-4.17,0,180,squared_error,9,4.5,3
0,0,93.33333333,90,absolute_error,11,2.5,8
115.46,-4.01,0,50,poisson,6,4.75,8
117.66,-4.29,0,30,squared_error,9,8.75,5
0,0,93.33333333,160,absolute_error,7,5.5,19
0,0,93.33333333,110,absolute_error,12,7,18
117.93,-4.32,0,140,squared_error,18,0.25,17
0,0,93.33333333,60,absolute_error,7,10,6
119.19,-4.46,0,10,squared_error,8,7.5,2
115.33,-3.99,0,180,poisson,3,3,17
114.58,-3.89,0,190,squared_error,19,4.5,1
118.61,-4.4,0,130,poisson,14,5,16
0,0,93.33333333,40,absolute_error,12,3,13
114.95,-3.94,0,90,poisson,6,8,16
0,0,93.33333333,130,absolute_error,2,3,1
117.88,-4.31,0,120,squared_error,5,7.75,4
115.78,-4.05,0,130,squared_error,12,2,15
117.7,-4.29,0,60,poisson,9,0.75,19
114.98,-3.94,0,140,squared_error,8,4,11
0,0,93.33333333,30,absolute_error,6,1.25,5
0,0,93.33333333,130,absolute_error,9,7.75,20
114.05,-3.81,0,10,squared_error,4,4.5,17
0,0,93.33333333,90,absolute_error,3,6.5,1
116.49,-4.14,0,10,poisson,14,5.75,4
0,0,93.33333333,70,absolute_error,5,6.75,16
0,0,93.33333333,10,absolute_error,11,5.5,9
103.37,-6.15,0,130,squared_error,5,0,14
109.23,-22.34,0,180,poisson,6,0,1
115.29,-3.99,0,70,squared_error,1,4.25,4
115.96,-4.08,0,150,poisson,20,10,7
0,0,93.33333333,30,absolute_error,20,5.75,6
113.35,-3.71,0,50,poisson,1,2.25,3
115.86,-4.06,0,130,squared_error,10,3.25,9
117.54,-4.27,0,190,squared_error,18,6,14
0,0,93.33333333,60,absolute_error,6,3.25,13
0,0,93.33333333,110,absolute_error,17,9.75,17
119.59,-4.5,0,40,squared_error,8,0.75,5
118.8,-4.42,0,70,squared_error,9,4.25,14
115.78,-4.05,0,50,poisson,5,0.75,16
113.24,-3.69,0,10,poisson,18,10,18
0,0,93.33333333,30,absolute_error,9,3.75,10
115.39,-4,0,150,squared_error,9,8.25,18
117.8,-4.3,0,190,poisson,4,4.25,6
115.95,-4.07,0,30,squared_error,12,7.75,9
0,0,93.33333333,190,absolute_error,14,4.5,17
117.68,-4.29,0,140,squared_error,1,4.5,17
0,0,93.33333333,50,absolute_error,3,6.25,17
118.65,-4.4,0,20,squared_error,5,7,8
119.32,-4.47,0,40,squared_error,5,9.25,7
115.86,-4.06,0,60,squared_error,1,4,20
0,0,93.33333333,140,absolute_error,6,7,14
116.98,-4.21,0,60,poisson,5,9.5,18
116.84,-4.19,0,170,poisson,3,2.5,20
115.22,-3.98,0,90,squared_error,1,0.75,19
114.27,-3.84,0,50,squared_error,10,7.75,9
116.02,-9.74,0,130,poisson,11,0,16
116.02,-4.08,0,180,poisson,6,1.25,9
118.74,-4.41,0,30,squared_error,19,6.25,8
116.24,-4.11,0,100,squared_error,6,1.5,9
116.36,-4.13,0,200,squared_error,10,4.75,5
116.15,-4.1,0,120,poisson,12,2,7
0,0,93.33333333,150,absolute_error,14,4.75,6
0,0,93.33333333,100,absolute_error,3,1.25,3
0,0,93.33333333,170,absolute_error,15,8.75,14
0,0,93.33333333,70,absolute_error,17,4.25,9
0,0,93.33333333,40,absolute_error,13,6.5,13
0,0,93.33333333,190,absolute_error,1,4.5,5
114.95,-3.94,0,180,squared_error,8,2.75,8
0,0,93.33333333,10,absolute_error,11,0,20
114.29,-3.85,0,70,squared_error,16,0,18
115.27,-3.98,0,40,squared_error,5,1.75,7
116.55,-4.15,0,90,poisson,9,9.75,17
0,0,93.33333333,80,absolute_error,18,6.5,5
0,0,93.33333333,90,absolute_error,15,1.75,19
117,-4.21,0,170,squared_error,10,4.25,18
112.97,-3.65,0,50,squared_error,4,2,18
0,0,93.33333333,190,absolute_error,11,6.5,16
0,0,93.33333333,190,absolute_error,15,0.5,20
113.84,-3.78,0,20,poisson,3,0.5,5
0,0,93.33333333,110,absolute_error,9,2,2
0,0,93.33333333,110,absolute_error,1,6,15
115.3,-3.99,0,50,squared_error,20,7.5,2
0,0,93.33333333,140,absolute_error,1,6.75,16
118.24,-4.35,0,60,poisson,14,8.5,5
0,0,93.33333333,100,absolute_error,15,5,11
115.83,-4.06,0,70,poisson,15,5.25,6
116.28,-4.12,0,180,poisson,16,9.25,5
114.86,-3.93,0,180,squared_error,7,10,10
117.45,-4.26,0,180,poisson,15,0.75,18
115.74,-4.05,0,160,poisson,14,0.5,3
0,0,93.33333333,200,absolute_error,1,10,15
0,0.45,73.33333333,190,absolute_error,3,0,3
116.13,-4.1,0,30,poisson,17,6.25,8
0,0,93.33333333,150,absolute_error,8,8.5,8
115.45,-4.01,0,60,squared_error,15,2,4
0,0,93.33333333,10,absolute_error,16,3.25,9
115.58,-4.03,0,110,squared_error,20,7,7
0,0,93.33333333,30,absolute_error,3,3.75,12
0,0,93.33333333,170,absolute_error,10,5.5,12
0,0,93.33333333,100,absolute_error,3,7.75,3
0,0,93.33333333,180,absolute_error,2,6,3
115.54,-4.02,0,40,poisson,18,1.75,20
0,0,93.33333333,170,absolute_error,17,8.25,4
115.45,-4.01,0,110,squared_error,12,9.25,9
116.29,-4.12,0,70,poisson,15,7.75,11
115.03,-3.95,0,100,squared_error,14,10,4
0,0,93.33333333,30,absolute_error,12,2,2
118.2,-4.35,0,60,squared_error,8,3.5,11
0,0,93.33333333,20,absolute_error,18,0.75,11
116.82,-4.19,0,120,poisson,4,7.75,2
115.34,-3.99,0,130,poisson,8,9.25,5
115.89,-4.07,0,150,poisson,9,5.75,8
